"","Time","strain","OD600","trial","mean_OD600","sem_OD600"
"3863",2.25,"Pa14_18520",0.043,"trial_3",0.04575,0.00634264666102934
"3864",2.25,"Pa14_01960",0.027,"trial_3",0.04225,0.0159811086390567
"3865",2.25,"Pa14_09480",0.011,"trial_3",0.05975,0.0320738081098373
"3866",2.25,"Pa14_19120",0.042,"trial_3",0.029,0.0091469484893415
"3867",2.25,"Pa14_48650",0.043,"trial_3",0.04,0.00234520787991171
"3868",2.25,"Pa14_58770",0.029,"trial_3",0.02725,0.000853912563829967
"3869",2.25,"Pa14_06570",0.024,"trial_3",0.0245,0.000645497224367903
"3870",2.25,"Pa14_32750",0.04,"trial_3",0.024,0.00801040989379861
"3871",2.25,"Pa14_62830",0.02,"trial_3",0.03175,0.00737535309889183
"3872",2.25,"Pa14_17250",0.025,"trial_3",0.02825,0.00643395938231921
"3873",2.25,"Pa14_20440",0.025,"trial_3",0.02675,0.00551324163567436
"3874",2.25,"Pa14_68350",0.029,"trial_3",0.03575,0.00521815740148442
"3875",2.25,"Pa14_72840",0.039,"trial_3",0.0495,0.0147732867026942
"3876",2.25,"Pa14",0.039,"trial_3",0.024,0.00660807586719967
"3877",2.5,"Pa14_51430",0.098,"trial_3",0.048,0.0215522620622523
"3878",2.5,"Pa14_16930",0.236,"trial_3",0.08575,0.0506859201356748
"3879",2.5,"Pa14_09810",0.102,"trial_3",0.09325,0.0143258216750966
"3880",2.5,"Pa14_64590",0.069,"trial_3",0.055,0.00947804480540862
"3881",2.5,"Pa14_05300",0.054,"trial_3",0.0485,0.0106026726190459
"3882",2.5,"Pa14_18520",0.059,"trial_3",0.06475,0.0130152154547412
"3883",2.5,"Pa14_01960",0.039,"trial_3",0.06,0.0240312296813958
"3884",2.5,"Pa14_09480",0.014,"trial_3",0.05675,0.0267063506804405
"3885",2.5,"Pa14_19120",0.062,"trial_3",0.03875,0.0120856319652718
"3886",2.5,"Pa14_48650",0.051,"trial_3",0.04825,0.00154784796841723
"3887",2.5,"Pa14_58770",0.036,"trial_3",0.037,0.00248327740429189
"3888",2.5,"Pa14_06570",0.03,"trial_3",0.031,0.00238047614284762
"3889",2.5,"Pa14_32750",0.059,"trial_3",0.03575,0.0107809631604355
"3890",2.5,"Pa14_62830",0.024,"trial_3",0.035,0.00827647267862342
"3891",2.5,"Pa14_17250",0.035,"trial_3",0.037,0.00901849950564579
"3892",2.5,"Pa14_20440",0.04,"trial_3",0.03925,0.00745402575793779
"3893",2.5,"Pa14_68350",0.042,"trial_3",0.05,0.0103842829956301
"3894",2.5,"Pa14_72840",0.053,"trial_3",0.0705,0.027232027712481
"3895",2.5,"Pa14",0.052,"trial_3",0.03025,0.00807645755679225
"3896",2.75,"Pa14_51430",0.118,"trial_3",0.09625,0.0501603678216179
"3897",2.75,"Pa14_16930",0.298,"trial_3",0.1145,0.0628351016550463
"3898",2.75,"Pa14_09810",0.118,"trial_3",0.11025,0.0183365527476313
"3899",2.75,"Pa14_64590",0.12,"trial_3",0.08925,0.0218684514007432
"3900",2.75,"Pa14_05300",0.093,"trial_3",0.07,0.0209880918618154
"3901",2.75,"Pa14_18520",0.07,"trial_3",0.0935,0.028321075779944
"3902",2.75,"Pa14_01960",0.058,"trial_3",0.08825,0.0377853035804487
"3903",2.75,"Pa14_09480",0.019,"trial_3",0.07625,0.0405922303731474
"3904",2.75,"Pa14_19120",0.083,"trial_3",0.07125,0.0269764557840104
"3905",2.75,"Pa14_48650",0.071,"trial_3",0.06925,0.0095076723404487
"3906",2.75,"Pa14_58770",0.051,"trial_3",0.05125,0.00592135964116351
"3907",2.75,"Pa14_06570",0.041,"trial_3",0.041,0.00470814896394185
"3908",2.75,"Pa14_32750",0.072,"trial_3",0.049,0.0132224556468658
"3909",2.75,"Pa14_62830",0.025,"trial_3",0.04925,0.0204016951910048
"3910",2.75,"Pa14_17250",0.05,"trial_3",0.05025,0.0123043014159006
"3911",2.75,"Pa14_20440",0.039,"trial_3",0.0495,0.00924211375534118
"3912",2.75,"Pa14_68350",0.056,"trial_3",0.075,0.0234271921777522
"3913",2.75,"Pa14_72840",0.072,"trial_3",0.0885,0.033036595869833
"3914",2.75,"Pa14",0.07,"trial_3",0.04175,0.00986893273527251
"3915",3,"Pa14_51430",0.186,"trial_3",0.13725,0.066163150620266
"3916",3,"Pa14_16930",0.373,"trial_3",0.153,0.0779647356180985
"3917",3,"Pa14_09810",0.152,"trial_3",0.135,0.021920310216783
"3918",3,"Pa14_64590",0.178,"trial_3",0.14375,0.0370728449587206
"3919",3,"Pa14_05300",0.126,"trial_3",0.1005,0.0314152298522017
"3920",3,"Pa14_18520",0.149,"trial_3",0.1385,0.0348914984869763
"3921",3,"Pa14_01960",0.125,"trial_3",0.138,0.0476042715170253
"3922",3,"Pa14_09480",0.024,"trial_3",0.10675,0.065736056823228
"3923",3,"Pa14_19120",0.19,"trial_3",0.117,0.0440056814513763
"3924",3,"Pa14_48650",0.149,"trial_3",0.115,0.0274195793792198
"3925",3,"Pa14_58770",0.069,"trial_3",0.06925,0.00733001819006383
"3926",3,"Pa14_06570",0.05,"trial_3",0.05275,0.00826009483399959
"3927",3,"Pa14_32750",0.151,"trial_3",0.0885,0.0278403184847683
"3928",3,"Pa14_62830",0.027,"trial_3",0.06475,0.0335568547393822
"3929",3,"Pa14_17250",0.072,"trial_3",0.08075,0.0280843224355986
"3930",3,"Pa14_20440",0.068,"trial_3",0.076,0.0135462171841441
"3931",3,"Pa14_68350",0.079,"trial_3",0.10025,0.03025
"3932",3,"Pa14_72840",0.117,"trial_3",0.1195,0.040825849654355
"3933",3,"Pa14",0.089,"trial_3",0.0555,0.0125996031683542
"3934",3.25,"Pa14_51430",0.267,"trial_3",0.19675,0.0935382052069278
"3935",3.25,"Pa14_16930",0.46,"trial_3",0.1925,0.0956769738930603
"3936",3.25,"Pa14_09810",0.201,"trial_3",0.1725,0.0216198211525134
"3937",3.25,"Pa14_64590",0.272,"trial_3",0.20925,0.0514107235895392
"3938",3.25,"Pa14_05300",0.203,"trial_3",0.15625,0.0446530607386922
"3939",3.25,"Pa14_18520",0.223,"trial_3",0.21275,0.0543083403662212
"3940",3.25,"Pa14_01960",0.195,"trial_3",0.1965,0.0607515431902762
"3941",3.25,"Pa14_09480",0.038,"trial_3",0.151,0.100341084971876
"3942",3.25,"Pa14_19120",0.268,"trial_3",0.17275,0.0682512209902993
"3943",3.25,"Pa14_48650",0.207,"trial_3",0.15,0.0366014571658925
"3944",3.25,"Pa14_58770",0.097,"trial_3",0.10475,0.0227390083336983
"3945",3.25,"Pa14_06570",0.075,"trial_3",0.08425,0.0237394713504745
"3946",3.25,"Pa14_32750",0.244,"trial_3",0.12975,0.0471864652204422
"3947",3.25,"Pa14_62830",0.033,"trial_3",0.0785,0.0436281636866218
"3948",3.25,"Pa14_17250",0.082,"trial_3",0.10125,0.0344102092408634
"3949",3.25,"Pa14_20440",0.088,"trial_3",0.10925,0.0269671868511839
"3950",3.25,"Pa14_68350",0.096,"trial_3",0.13275,0.0459916206136147
"3951",3.25,"Pa14_72840",0.185,"trial_3",0.167,0.0581649952004353
"3952",3.25,"Pa14",0.153,"trial_3",0.0795,0.0261422391287867
"3953",3.5,"Pa14_51430",0.503,"trial_3",0.29125,0.13000280445693
"3954",3.5,"Pa14_16930",0.566,"trial_3",0.237,0.117758226888825
"3955",3.5,"Pa14_09810",0.218,"trial_3",0.21225,0.0299565657800312
"3956",3.5,"Pa14_64590",0.329,"trial_3",0.26425,0.0552982443964845
"3957",3.5,"Pa14_05300",0.277,"trial_3",0.20675,0.0609102823831905
"3958",3.5,"Pa14_18520",0.294,"trial_3",0.27725,0.0717732250448127
"3959",3.5,"Pa14_01960",0.264,"trial_3",0.24825,0.0741196948635561
"3960",3.5,"Pa14_09480",0.052,"trial_3",0.1825,0.122136876768103
"3961",3.5,"Pa14_19120",0.366,"trial_3",0.228,0.0947056844474853
"3962",3.5,"Pa14_48650",0.307,"trial_3",0.22975,0.0500022916141517
"3963",3.5,"Pa14_58770",0.154,"trial_3",0.15925,0.031148501836632
"3964",3.5,"Pa14_06570",0.113,"trial_3",0.115,0.0332590839721521
"3965",3.5,"Pa14_32750",0.36,"trial_3",0.1885,0.06652631058461
"3966",3.5,"Pa14_62830",0.037,"trial_3",0.0935,0.0540285418397844
"3967",3.5,"Pa14_17250",0.184,"trial_3",0.15675,0.054455448151065
"3968",3.5,"Pa14_20440",0.127,"trial_3",0.1625,0.0405883809318217
"3969",3.5,"Pa14_68350",0.211,"trial_3",0.208,0.0638996609276346
"3970",3.5,"Pa14_72840",0.254,"trial_3",0.221,0.0833496650663137
"3971",3.5,"Pa14",0.228,"trial_3",0.1215,0.0413733005693285
"3972",3.75,"Pa14_51430",0.56,"trial_3",0.3375,0.144288195405353
"3973",3.75,"Pa14_16930",0.666,"trial_3",0.308,0.135040117495999
"3974",3.75,"Pa14_09810",0.254,"trial_3",0.25325,0.0338116720477806
"3975",3.75,"Pa14_64590",0.408,"trial_3",0.3435,0.0605426846668255
"3976",3.75,"Pa14_05300",0.368,"trial_3",0.282,0.0607343944290767
"3977",3.75,"Pa14_18520",0.416,"trial_3",0.36025,0.0750848131559683
"3978",3.75,"Pa14_01960",0.356,"trial_3",0.3345,0.0629252201691288
"3979",3.75,"Pa14_09480",0.073,"trial_3",0.2135,0.139818036509362
"3980",3.75,"Pa14_19120",0.491,"trial_3",0.3135,0.113384669745664
"3981",3.75,"Pa14_48650",0.387,"trial_3",0.2865,0.0570985989320228
"3982",3.75,"Pa14_58770",0.262,"trial_3",0.2255,0.0557890371548628
"3983",3.75,"Pa14_06570",0.141,"trial_3",0.145,0.0454441048615403
"3984",3.75,"Pa14_32750",0.479,"trial_3",0.27325,0.0880041428949039
"3985",3.75,"Pa14_62830",0.043,"trial_3",0.113,0.0689057327078089
"3986",3.75,"Pa14_17250",0.246,"trial_3",0.21525,0.064870865314613
"3987",3.75,"Pa14_20440",0.242,"trial_3",0.253,0.0440397547677096
"3988",3.75,"Pa14_68350",0.304,"trial_3",0.277,0.0800197892190842
"3989",3.75,"Pa14_72840",0.373,"trial_3",0.3165,0.102746046152638
"3990",3.75,"Pa14",0.334,"trial_3",0.16925,0.0622098263942281
"3991",4,"Pa14_51430",0.66,"trial_3",0.413,0.155538312536387
"3992",4,"Pa14_16930",0.821,"trial_3",0.39125,0.16632867812457
"3993",4,"Pa14_09810",0.288,"trial_3",0.2885,0.0352384732926953
"3994",4,"Pa14_64590",0.481,"trial_3",0.433,0.0605364903728872
"3995",4,"Pa14_05300",0.417,"trial_3",0.3515,0.0670727217279872
"3996",4,"Pa14_18520",0.506,"trial_3",0.45275,0.0730380893780773
"3997",4,"Pa14_01960",0.433,"trial_3",0.4065,0.0643072054024016
"3998",4,"Pa14_09480",0.088,"trial_3",0.2725,0.185974236566968
"3999",4,"Pa14_19120",0.577,"trial_3",0.3955,0.130692068109226
"4000",4,"Pa14_48650",0.454,"trial_3",0.36625,0.0562944269000049
"4001",4,"Pa14_58770",0.387,"trial_3",0.34925,0.056071940398028
"4002",4,"Pa14_06570",0.296,"trial_3",0.23925,0.0663241723154789
"4003",4,"Pa14_32750",0.628,"trial_3",0.36975,0.117540329958133
"4004",4,"Pa14_62830",0.054,"trial_3",0.137,0.0856358569759187
"4005",4,"Pa14_17250",0.383,"trial_3",0.299,0.0921312469614227
"4006",4,"Pa14_20440",0.315,"trial_3",0.34425,0.0563136676719486
"4007",4,"Pa14_68350",0.432,"trial_3",0.3815,0.0916846951968175
"4008",4,"Pa14_72840",0.494,"trial_3",0.40375,0.125066898764888
"4009",4,"Pa14",0.428,"trial_3",0.22525,0.0810117018296328
"4010",4.25,"Pa14_51430",0.811,"trial_3",0.54225,0.154816221695273
"4011",4.25,"Pa14_16930",1.065,"trial_3",0.4895,0.214818334102717
"4012",4.25,"Pa14_09810",0.319,"trial_3",0.34,0.045
"4013",4.25,"Pa14_64590",0.558,"trial_3",0.51775,0.0653355122935963
"4014",4.25,"Pa14_05300",0.484,"trial_3",0.43925,0.0681522499017213
"4015",4.25,"Pa14_18520",0.576,"trial_3",0.55225,0.0831247807014651
"4016",4.25,"Pa14_01960",0.513,"trial_3",0.48675,0.0671644437183842
"4017",4.25,"Pa14_09480",0.09,"trial_3",0.3145,0.217504597652555
"4018",4.25,"Pa14_19120",0.676,"trial_3",0.502,0.159545186911629
"4019",4.25,"Pa14_48650",0.524,"trial_3",0.45525,0.0611287916342755
"4020",4.25,"Pa14_58770",0.466,"trial_3",0.4395,0.067715704726944
"4021",4.25,"Pa14_06570",0.394,"trial_3",0.30625,0.087685398822533
"4022",4.25,"Pa14_32750",0.746,"trial_3",0.4675,0.140204909566914
"4023",4.25,"Pa14_62830",0.063,"trial_3",0.1565,0.0972561052068198
"4024",4.25,"Pa14_17250",0.47,"trial_3",0.4025,0.0915364226232742
"4025",4.25,"Pa14_20440",0.456,"trial_3",0.461,0.0572640084753649
"4026",4.25,"Pa14_68350",0.543,"trial_3",0.51225,0.103969847391764
"4027",4.25,"Pa14_72840",0.62,"trial_3",0.52075,0.129376308366975
"4028",4.25,"Pa14",0.528,"trial_3",0.29975,0.100057795798229
"4029",4.5,"Pa14_51430",0.96,"trial_3",0.631,0.178397029123245
"4030",4.5,"Pa14_16930",1.386,"trial_3",0.62875,0.282136602552735
"4031",4.5,"Pa14_09810",0.379,"trial_3",0.3935,0.0544403343119787
"4032",4.5,"Pa14_64590",0.639,"trial_3",0.5965,0.0750294386668771
"4033",4.5,"Pa14_05300",0.586,"trial_3",0.54025,0.0726961427220638
"4034",4.5,"Pa14_18520",0.666,"trial_3",0.64125,0.0952009935172247
"4035",4.5,"Pa14_01960",0.564,"trial_3",0.559,0.0714807666439022
"4036",4.5,"Pa14_09480",0.203,"trial_3",0.4055,0.262187750794477
"4037",4.5,"Pa14_19120",0.816,"trial_3",0.6225,0.185106500876297
"4038",4.5,"Pa14_48650",0.622,"trial_3",0.534,0.0757374852148305
"4039",4.5,"Pa14_58770",0.555,"trial_3",0.5515,0.0646148847660764
"4040",4.5,"Pa14_06570",0.487,"trial_3",0.39175,0.0930872126914683
"4041",4.5,"Pa14_32750",0.876,"trial_3",0.59125,0.148154972354401
"4042",4.5,"Pa14_62830",0.075,"trial_3",0.182,0.113164334782062
"4043",4.5,"Pa14_17250",0.546,"trial_3",0.49575,0.106361314239091
"4044",4.5,"Pa14_20440",0.543,"trial_3",0.565,0.0586685605754905
"4045",4.5,"Pa14_68350",0.641,"trial_3",0.63425,0.126976621864027
"4046",4.5,"Pa14_72840",0.693,"trial_3",0.61925,0.146180467801504
"4047",4.5,"Pa14",0.61,"trial_3",0.38,0.106421332447964
"4048",4.75,"Pa14_51430",1.087,"trial_3",0.7395,0.18862506903025
"4049",4.75,"Pa14_16930",1.725,"trial_3",0.80825,0.347900698236341
"4050",4.75,"Pa14_09810",0.446,"trial_3",0.4485,0.0618513001749626
"4051",4.75,"Pa14_64590",0.746,"trial_3",0.68575,0.0803081305555878
"4052",4.75,"Pa14_05300",0.7,"trial_3",0.63575,0.0846624424799253
"4053",4.75,"Pa14_18520",0.786,"trial_3",0.746,0.102103705450227
"4054",4.75,"Pa14_01960",0.666,"trial_3",0.64325,0.0766108945690276
"4055",4.75,"Pa14_09480",0.274,"trial_3",0.49225,0.316904921335511
"4056",4.75,"Pa14_19120",0.931,"trial_3",0.75375,0.194947161644722
"4057",4.75,"Pa14_48650",0.714,"trial_3",0.62475,0.0747901230109966
"4058",4.75,"Pa14_58770",0.662,"trial_3",0.6575,0.070628724090604
"4059",4.75,"Pa14_06570",0.608,"trial_3",0.504,0.096388104383615
"4060",4.75,"Pa14_32750",1.062,"trial_3",0.722,0.173957370256815
"4061",4.75,"Pa14_62830",0.09,"trial_3",0.20175,0.123045638551989
"4062",4.75,"Pa14_17250",0.661,"trial_3",0.6205,0.112585152958402
"4063",4.75,"Pa14_20440",0.664,"trial_3",0.67925,0.0600269036904842
"4064",4.75,"Pa14_68350",0.794,"trial_3",0.7805,0.151065383195489
"4065",4.75,"Pa14_72840",0.839,"trial_3",0.759,0.157561099259938
"4066",4.75,"Pa14",0.749,"trial_3",0.482,0.115938201929591
"4067",5,"Pa14_51430",1.272,"trial_3",0.8665,0.211553184802309
"4068",5,"Pa14_16930",2.062,"trial_3",1.00075,0.409871397513903
"4069",5,"Pa14_09810",0.522,"trial_3",0.50775,0.0739226791992823
"4070",5,"Pa14_64590",0.832,"trial_3",0.78075,0.0965758553331698
"4071",5,"Pa14_05300",0.792,"trial_3",0.733,0.0963241056710797
"4072",5,"Pa14_18520",0.926,"trial_3",0.84925,0.11397468651708
"4073",5,"Pa14_01960",0.715,"trial_3",0.717,0.089045868330129
"4074",5,"Pa14_09480",0.438,"trial_3",0.61025,0.372314914868225
"4075",5,"Pa14_19120",1.097,"trial_3",0.89025,0.215899040834677
"4076",5,"Pa14_48650",0.831,"trial_3",0.704,0.0843198276405576
"4077",5,"Pa14_58770",0.77,"trial_3",0.762,0.0765560796627762
"4078",5,"Pa14_06570",0.734,"trial_3",0.614,0.108079446087897
"4079",5,"Pa14_32750",1.269,"trial_3",0.8565,0.195776445638046
"4080",5,"Pa14_62830",0.108,"trial_3",0.23325,0.142956505623214
"4081",5,"Pa14_17250",0.764,"trial_3",0.74225,0.125780480070107
"4082",5,"Pa14_20440",0.784,"trial_3",0.802,0.0738951960549534
"4083",5,"Pa14_68350",0.973,"trial_3",0.93775,0.170852946028644
"4084",5,"Pa14_72840",0.986,"trial_3",0.8895,0.18433371006592
"4085",5,"Pa14",0.848,"trial_3",0.592,0.113656646674681
"4086",5.25,"Pa14_51430",1.49,"trial_3",1.005,0.239635487077074
"4087",5.25,"Pa14_16930",2.317,"trial_3",1.185,0.462631422769069
"4088",5.25,"Pa14_09810",0.602,"trial_3",0.58625,0.0904363265876421
"4089",5.25,"Pa14_64590",0.959,"trial_3",0.903,0.113477604251529
"4090",5.25,"Pa14_05300",0.92,"trial_3",0.8595,0.135948826156511
"4091",5.25,"Pa14_18520",1.049,"trial_3",0.9975,0.138886944430833
"4092",5.25,"Pa14_01960",0.788,"trial_3",0.8255,0.116667976183127
"4093",5.25,"Pa14_09480",0.556,"trial_3",0.7555,0.433571697262018
"4094",5.25,"Pa14_19120",1.292,"trial_3",1.06425,0.252622701210059
"4095",5.25,"Pa14_48650",0.942,"trial_3",0.81575,0.0937259969272133
"4096",5.25,"Pa14_58770",0.868,"trial_3",0.894,0.0979421598019294
"4097",5.25,"Pa14_06570",0.859,"trial_3",0.74825,0.134337494765981
"4098",5.25,"Pa14_32750",1.488,"trial_3",1.025,0.226846864646616
"4099",5.25,"Pa14_62830",0.125,"trial_3",0.25875,0.156560624572932
"4100",5.25,"Pa14_17250",0.902,"trial_3",0.88725,0.156407254200905
"4101",5.25,"Pa14_20440",0.915,"trial_3",0.9415,0.101157879903973
"4102",5.25,"Pa14_68350",1.149,"trial_3",1.1105,0.196360425408652
"4103",5.25,"Pa14_72840",1.154,"trial_3",1.05575,0.226462423299466
"4104",5.25,"Pa14",0.995,"trial_3",0.721,0.129439174904663
"4105",5.5,"Pa14_51430",1.767,"trial_3",1.21225,0.279553028660634
"4106",5.5,"Pa14_16930",2.448,"trial_3",1.36125,0.49932410566685
"4107",5.5,"Pa14_09810",0.685,"trial_3",0.76925,0.137599887960226
"4108",5.5,"Pa14_64590",1.113,"trial_3",1.05525,0.156683531893644
"4109",5.5,"Pa14_05300",1.046,"trial_3",1.0825,0.244738125350343
"4110",5.5,"Pa14_18520",1.169,"trial_3",1.1575,0.17278237757364
"4111",5.5,"Pa14_01960",0.854,"trial_3",0.95425,0.159138500998344
"4112",5.5,"Pa14_09480",0.694,"trial_3",0.9105,0.521032708506226
"4113",5.5,"Pa14_19120",1.463,"trial_3",1.245,0.291081889966838
"4114",5.5,"Pa14_48650",1.033,"trial_3",0.91725,0.106841295855114
"4115",5.5,"Pa14_58770",1.016,"trial_3",1.02475,0.116120178407258
"4116",5.5,"Pa14_06570",1,"trial_3",0.86825,0.149984651992573
"4117",5.5,"Pa14_32750",1.766,"trial_3",1.22025,0.266470565916763
"4118",5.5,"Pa14_62830",0.171,"trial_3",0.3045,0.180768959356043
"4119",5.5,"Pa14_17250",1.069,"trial_3",1.06425,0.197345456412522
"4120",5.5,"Pa14_20440",1.087,"trial_3",1.104,0.117804216110177
"4121",5.5,"Pa14_68350",1.359,"trial_3",1.2995,0.207758874660025
"4122",5.5,"Pa14_72840",1.353,"trial_3",1.23925,0.272776885323274
"4123",5.5,"Pa14",1.17,"trial_3",0.85575,0.148336540227507
"4124",5.75,"Pa14_51430",2.11,"trial_3",1.428,0.341473522643655
"4125",5.75,"Pa14_16930",2.642,"trial_3",1.56575,0.537825308534286
"4126",5.75,"Pa14_09810",0.795,"trial_3",1.06675,0.288957140708906
"4127",5.75,"Pa14_64590",1.325,"trial_3",1.268,0.214148313091651
"4128",5.75,"Pa14_05300",1.229,"trial_3",1.35675,0.397192727148925
"4129",5.75,"Pa14_18520",1.339,"trial_3",1.3415,0.216242340904828
"4130",5.75,"Pa14_01960",0.914,"trial_3",1.09225,0.216247687848911
"4131",5.75,"Pa14_09480",0.792,"trial_3",1.096,0.597064485629484
"4132",5.75,"Pa14_19120",1.714,"trial_3",1.4355,0.334449174016023
"4133",5.75,"Pa14_48650",1.172,"trial_3",1.06025,0.138252411069994
"4134",5.75,"Pa14_58770",1.097,"trial_3",1.17125,0.151682989048432
"4135",5.75,"Pa14_06570",1.133,"trial_3",1.00575,0.185049711789382
"4136",5.75,"Pa14_32750",2.037,"trial_3",1.41625,0.317040842531894
"4137",5.75,"Pa14_62830",0.235,"trial_3",0.3535,0.203088445428751
"4138",5.75,"Pa14_17250",1.231,"trial_3",1.25575,0.24441814410282
"4139",5.75,"Pa14_20440",1.244,"trial_3",1.288,0.153669016612545
"4140",5.75,"Pa14_68350",1.576,"trial_3",1.48175,0.213244138254724
"4141",5.75,"Pa14_72840",1.606,"trial_3",1.432,0.321391505799391
"4142",5.75,"Pa14",1.348,"trial_3",0.9855,0.175607754194777
"4143",6,"Pa14_51430",2.418,"trial_3",1.6475,0.390700759320139
"4144",6,"Pa14_16930",2.674,"trial_3",1.72125,0.533028044134015
"4145",6,"Pa14_09810",0.946,"trial_3",1.31025,0.381157311137191
"4146",6,"Pa14_64590",1.586,"trial_3",1.48075,0.256620788648673
"4147",6,"Pa14_05300",1.523,"trial_3",1.52025,0.403601778778703
"4148",6,"Pa14_18520",1.644,"trial_3",1.5725,0.260715202216262
"4149",6,"Pa14_01960",1.065,"trial_3",1.245,0.258891225549779
"4150",6,"Pa14_09480",0.952,"trial_3",1.26175,0.630126227433837
"4151",6,"Pa14_19120",2.05,"trial_3",1.655,0.384955192197741
"4152",6,"Pa14_48650",1.397,"trial_3",1.24325,0.181891622951691
"4153",6,"Pa14_58770",1.312,"trial_3",1.391,0.192627879602097
"4154",6,"Pa14_06570",1.337,"trial_3",1.18525,0.236694027174325
"4155",6,"Pa14_32750",2.342,"trial_3",1.638,0.359813145952173
"4156",6,"Pa14_62830",0.284,"trial_3",0.3995,0.226107091146356
"4157",6,"Pa14_17250",1.486,"trial_3",1.48475,0.290911892446264
"4158",6,"Pa14_20440",1.492,"trial_3",1.516,0.189417968172681
"4159",6,"Pa14_68350",1.78,"trial_3",1.65375,0.208477167015159
"4160",6,"Pa14_72840",1.932,"trial_3",1.65625,0.353445982435789
"4161",6,"Pa14",1.657,"trial_3",1.18925,0.224371111851177
"4162",6.25,"Pa14_51430",2.75,"trial_3",1.86,0.436338553572032
"4163",6.25,"Pa14_16930",2.931,"trial_3",1.93275,0.545003727051476
"4164",6.25,"Pa14_09810",1.149,"trial_3",1.551,0.444140931086819
"4165",6.25,"Pa14_64590",1.875,"trial_3",1.72125,0.30521259667102
"4166",6.25,"Pa14_05300",2.076,"trial_3",1.824,0.469780799948231
"4167",6.25,"Pa14_18520",1.927,"trial_3",1.8095,0.299149210261368
"4168",6.25,"Pa14_01960",1.257,"trial_3",1.46275,0.3026195011892
"4169",6.25,"Pa14_09480",1.149,"trial_3",1.391,0.673031326660703
"4170",6.25,"Pa14_19120",2.333,"trial_3",1.86025,0.414804246000448
"4171",6.25,"Pa14_48650",1.691,"trial_3",1.44725,0.231850661346192
"4172",6.25,"Pa14_58770",1.532,"trial_3",1.6165,0.226087188196648
"4173",6.25,"Pa14_06570",1.576,"trial_3",1.38675,0.280893329397478
"4174",6.25,"Pa14_32750",2.628,"trial_3",1.8895,0.397276247297352
"4175",6.25,"Pa14_62830",0.34,"trial_3",0.45,0.251422950424181
"4176",6.25,"Pa14_17250",1.773,"trial_3",1.732,0.31104179783431
"4177",6.25,"Pa14_20440",1.754,"trial_3",1.77075,0.206760479379724
"4178",6.25,"Pa14_68350",1.976,"trial_3",1.84525,0.213414063500979
"4179",6.25,"Pa14_72840",2.24,"trial_3",1.8685,0.382365553713546
"4180",6.25,"Pa14",1.936,"trial_3",1.3985,0.270990928507456
"4181",6.5,"Pa14_51430",3.041,"trial_3",2.074,0.465720409688044
"4182",6.5,"Pa14_16930",3.251,"trial_3",2.149,0.558496642783106
"4183",6.5,"Pa14_09810",1.387,"trial_3",1.79775,0.501242352393863
"4184",6.5,"Pa14_64590",2.184,"trial_3",2.02925,0.338739667739106
"4185",6.5,"Pa14_05300",2.702,"trial_3",2.10325,0.490570649855859
"4186",6.5,"Pa14_18520",2.176,"trial_3",2.0325,0.32349201432699
"4187",6.5,"Pa14_01960",1.481,"trial_3",1.67,0.339292155327332
"4188",6.5,"Pa14_09480",1.371,"trial_3",1.545,0.713609136712809
"4189",6.5,"Pa14_19120",2.587,"trial_3",2.07725,0.434556550788656
"4190",6.5,"Pa14_48650",1.964,"trial_3",1.66925,0.266231533005891
"4191",6.5,"Pa14_58770",1.809,"trial_3",1.8665,0.252327994219164
"4192",6.5,"Pa14_06570",1.802,"trial_3",1.59925,0.332211121377155
"4193",6.5,"Pa14_32750",2.865,"trial_3",2.09825,0.426081833884838
"4194",6.5,"Pa14_62830",0.396,"trial_3",0.491,0.266951618587838
"4195",6.5,"Pa14_17250",2.074,"trial_3",1.99175,0.31361132393458
"4196",6.5,"Pa14_20440",2.032,"trial_3",2.0525,0.201714526001476
